"Team","Value","Rank"
"Air Force",21.125,35
"Akron",32,107
"Alabama",15.25,10
"Alabama-Birmingham",15.7142857142857,11
"Appalachian State",19,21
"Arizona",34.25,117.5
"Arizona State",21.125,35
"Arkansas",32.125,109
"Arkansas State",35.375,123
"Army",23.25,46
"Auburn",17.875,17
"Ball State",28.625,85.5
"Baylor",19.1428571428571,22
"Boise State",20.7142857142857,31
"Boston College",31.25,101
"Bowling Green State",36.5,127
"Brigham Young",27.1428571428571,69
"Buffalo",21.875,42
"California",20.75,32
"Central Florida",20.125,25
"Central Michigan",26.7777777777778,68
"Charlotte",38.5,128
"Cincinnati",20.4285714285714,27
"Clemson",11.375,6.5
"Coastal Carolina",26.1428571428571,64
"Colorado",34.875,121
"Colorado State",31.625,103
"Connecticut",34.75,120
"Duke",25.125,54
"East Carolina",28,78
"Eastern Michigan",32,107
"Florida",15.75,12
"Florida Atlantic",25.25,55.5
"Florida International",26.5,65
"Florida State",27.5,72.5
"Fresno State",30.1428571428571,93.5
"Georgia",8.85714285714286,2
"Georgia Southern",28,78
"Georgia State",34.125,116
"Georgia Tech",29.5714285714286,91.5
"Hawaii",34.625,119
"Houston",30.375,95
"Illinois",25.875,61
"Indiana",20.375,26
"Iowa",10.125,5
"Iowa State",20.625,30
"Kansas",32,107
"Kansas State",21.8571428571429,40
"Kent State",30.875,99
"Kentucky",20.5,28
"Liberty",26,62
"Louisiana",20.5714285714286,29
"Louisiana State",18.5,20
"Louisiana Tech",23.625,48
"Louisiana-Monroe",35.5714285714286,124
"Louisville",31.875,105
"Marshall",26.125,63
"Maryland",27.5,72.5
"Massachusetts",49.125,131
"Memphis",22.25,44
"Miami (FL)",18.375,18.5
"Miami (OH)",32.25,110
"Michigan",18.375,18.5
"Michigan State",21.125,35
"Middle Tennessee State",30.75,98
"Minnesota",17,13
"Mississippi",25.25,55.5
"Mississippi State",31,100
"Missouri",17.375,14.5
"Navy",19.2857142857143,24
"Nebraska",28.625,85.5
"Nevada",36.375,126
"Nevada-Las Vegas",32.375,111
"New Mexico",36.125,125
"New Mexico State",40.125,129
"Non-Major",41.4271844660194,130
"North Carolina",25,53
"North Carolina State",21.8571428571429,40
"North Texas",33.25,114
"Northern Illinois",25.375,57
"Northwestern",21.8571428571429,40
"Notre Dame",20.8571428571429,33
"Ohio",29.5,90
"Ohio State",7.625,1
"Oklahoma",23,45
"Oklahoma State",28.125,81
"Old Dominion",28.5,84
"Oregon",14.75,9
"Oregon State",30.7142857142857,97
"Penn State",9.625,3
"Pittsburgh",21.375,37
"Purdue",27.875,75
"Rice",28.375,82.5
"Rutgers",35,122
"San Diego State",13.375,8
"San Jose State",28.375,82.5
"South Alabama",27.375,71
"South Carolina",25.75,59
"South Florida",27.625,74
"Southern California",24.875,52
"Southern Methodist",26.75,67
"Southern Mississippi",28,78
"Stanford",28,78
"Syracuse",27.25,70
"Temple",25.5,58
"Tennessee",24.75,51
"Texas",31.5,102
"Texas A&M",22.125,43
"Texas Christian",24.1428571428571,50
"Texas State",29.1428571428571,88
"Texas Tech",29.375,89
"Texas-El Paso",32.8571428571429,113
"Texas-San Antonio",31.7142857142857,104
"Toledo",28,78
"Troy",30.1428571428571,93.5
"Tulane",23.875,49
"Tulsa",30.625,96
"UCLA",34.25,117.5
"Utah",10,4
"Utah State",23.2857142857143,47
"Vanderbilt",33.5714285714286,115
"Virginia",19.25,23
"Virginia Tech",29.5714285714286,91.5
"Wake Forest",26.7142857142857,66
"Washington",21.5,38
"Washington State",29,87
"West Virginia",32.5714285714286,112
"Western Kentucky",17.375,14.5
"Western Michigan",25.7777777777778,60
"Wisconsin",11.375,6.5
"Wyoming",17.625,16
